timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-09-26T11:57:56,routerllm_router_inference,76b8b5d0-cd97-45ae-8b60-eb4aa3b06e56,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.016705982387066,6.001053440899548e-06,5.9024472609180655e-06,45.000003240000005,31.684213134688825,20.0,6.391392130511559e-06,8.915007072118897e-06,2.839130949642923e-06,1.814553015227338e-05,Italy,ITA,friuli venezia giulia,,,Linux-5.14.0-427.13.1.el9_4.x86_64-x86_64-with-glibc2.34,3.13.6,3.0.5,2,AMD EPYC 7542 32-Core Processor,1,1 x NVIDIA A100 80GB PCIe,13.7747,45.6482,21.3,machine,N,1.0
2025-09-26T11:58:01,routerllm_model_loading,57f15ff8-635f-4327-8f13-87e228d5a78e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.0111296139657495,5.939544485137891e-06,5.874167271040963e-06,45.000003240000005,31.51895309298491,20.0,6.327143301393548e-06,8.821673759484838e-06,2.810726977056927e-06,1.7959544037935313e-05,Italy,ITA,friuli venezia giulia,,,Linux-5.14.0-427.13.1.el9_4.x86_64-x86_64-with-glibc2.34,3.13.6,3.0.5,2,AMD EPYC 7542 32-Core Processor,1,1 x NVIDIA A100 80GB PCIe,13.7747,45.6482,21.3,machine,N,1.0
2025-09-26T11:58:08,routerllm_llm_inference,702f837d-a32c-4761-836d-16c7c5b42d1a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.613688420504332,5.099856159641545e-05,1.4112606196772776e-05,45.000271080000005,97.78299606953917,20.0,3.886023005939292e-05,9.807563407093768e-05,1.7269717653592426e-05,0.0001542055817839,Italy,ITA,friuli venezia giulia,,,Linux-5.14.0-427.13.1.el9_4.x86_64-x86_64-with-glibc2.34,3.13.6,3.0.5,2,AMD EPYC 7542 32-Core Processor,1,1 x NVIDIA A100 80GB PCIe,13.7747,45.6482,21.3,machine,N,1.0
2025-09-26T11:58:13,routerllm_router_inference,1a16c119-008c-49e1-b7a7-4f86470234dd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.019810039550066,6.610194245844016e-06,6.481789734841592e-06,45.000000405,38.06283029738974,20.0,6.410699954210716e-06,1.07288975073061e-05,2.847806447082096e-06,1.998740390859892e-05,Italy,ITA,friuli venezia giulia,,,Linux-5.14.0-427.13.1.el9_4.x86_64-x86_64-with-glibc2.34,3.13.6,3.0.5,2,AMD EPYC 7542 32-Core Processor,1,1 x NVIDIA A100 80GB PCIe,13.7747,45.6482,21.3,machine,N,1.0
2025-09-26T11:58:18,routerllm_model_loading,cd6dc961-8563-4e04-b93d-a6922d469fd1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.009650856256485,5.951101201900314e-06,5.894216961262632e-06,45.000000405,31.751625269754385,20.0,6.310299747605524e-06,8.880007158040826e-06,2.8041814557380142e-06,1.7994488361384363e-05,Italy,ITA,friuli venezia giulia,,,Linux-5.14.0-427.13.1.el9_4.x86_64-x86_64-with-glibc2.34,3.13.6,3.0.5,2,AMD EPYC 7542 32-Core Processor,1,1 x NVIDIA A100 80GB PCIe,13.7747,45.6482,21.3,machine,N,1.0
2025-09-26T11:58:35,routerllm_llm_inference,9a04a657-d6d6-45db-b72d-511ab79143d6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.36967497691512,0.0002141790019872,1.601976131484446e-05,45.00041229,111.86008933544386,20.0,0.000160812715255,0.0004153353322635,7.147017098549339e-05,0.000647618218504,Italy,ITA,friuli venezia giulia,,,Linux-5.14.0-427.13.1.el9_4.x86_64-x86_64-with-glibc2.34,3.13.6,3.0.5,2,AMD EPYC 7542 32-Core Processor,1,1 x NVIDIA A100 80GB PCIe,13.7747,45.6482,21.3,machine,N,1.0
2025-09-26T12:07:33,directllm_model_loading,429cdd55-e677-4038-b5b7-7a5e1be08f2d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,534.3339605033398,0.0061711118375347,1.1549166427156494e-05,45.00046161,63.63677701432828,20.0,0.0064509175553095,0.0093419427513481,0.002866879524663,0.0186597398313207,Italy,ITA,friuli venezia giulia,,,Linux-5.14.0-427.13.1.el9_4.x86_64-x86_64-with-glibc2.34,3.13.6,3.0.5,2,AMD EPYC 7542 32-Core Processor,1,1 x NVIDIA A100 80GB PCIe,13.7747,45.6482,21.3,machine,N,1.0
2025-09-26T12:08:38,directllm_llm_inference,b918024b-2f83-4716-82c6-bab5ec91fb94,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,61.64142866060138,0.0010980579639562,1.781363585847667e-05,45.00020412000001,82.56274470351491,20.0,0.0007389361172435,0.0022528812467044,0.0003284070083457,0.0033202243722936,Italy,ITA,friuli venezia giulia,,,Linux-5.14.0-427.13.1.el9_4.x86_64-x86_64-with-glibc2.34,3.13.6,3.0.5,2,AMD EPYC 7542 32-Core Processor,1,1 x NVIDIA A100 80GB PCIe,13.7747,45.6482,21.3,machine,N,1.0
2025-09-26T12:08:43,directllm_model_loading,5b6394e2-aa71-4698-be65-470a15f2d19c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.0097999684512615,6.068902023438534e-06,6.010004172159422e-06,45.000000405,32.97417703213915,20.0,6.3193677561993945e-06,9.223618462783634e-06,2.807699330151081e-06,1.835068554913411e-05,Italy,ITA,friuli venezia giulia,,,Linux-5.14.0-427.13.1.el9_4.x86_64-x86_64-with-glibc2.34,3.13.6,3.0.5,2,AMD EPYC 7542 32-Core Processor,1,1 x NVIDIA A100 80GB PCIe,13.7747,45.6482,21.3,machine,N,1.0
2025-09-26T12:09:48,directllm_llm_inference,048057f9-f092-44a8-b505-863be1288ee6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,61.437563221901655,0.0011994251624592,1.952266821076745e-05,45.000295245,65.71452712563325,20.0,0.0009238887007237,0.002292234611616,0.0004106075050309,0.0036267308173707,Italy,ITA,friuli venezia giulia,,,Linux-5.14.0-427.13.1.el9_4.x86_64-x86_64-with-glibc2.34,3.13.6,3.0.5,2,AMD EPYC 7542 32-Core Processor,1,1 x NVIDIA A100 80GB PCIe,13.7747,45.6482,21.3,machine,N,1.0
2025-09-26T12:09:53,directllm_model_loading,7220670c-0919-455c-88ff-fbab3b01b169,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.0115207768976688,6.146970744673067e-06,6.076959450626222e-06,45.000003240000005,33.65515614074795,20.0,6.3393819519261374e-06,9.430285388134507e-06,2.817076486017969e-06,1.8586743826078613e-05,Italy,ITA,friuli venezia giulia,,,Linux-5.14.0-427.13.1.el9_4.x86_64-x86_64-with-glibc2.34,3.13.6,3.0.5,2,AMD EPYC 7542 32-Core Processor,1,1 x NVIDIA A100 80GB PCIe,13.7747,45.6482,21.3,machine,N,1.0
2025-09-26T12:10:59,directllm_llm_inference,088d7527-c10a-49cb-8c4c-bf2df0d4daba,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,61.51562347263098,0.0012096511456611918,1.9664128840364918e-05,45.000295245000004,83.06176323248638,20.0,0.0009247023836770801,0.0023219796353828315,0.0004109693505697781,0.0036576513696296897,Italy,ITA,friuli venezia giulia,,,Linux-5.14.0-427.13.1.el9_4.x86_64-x86_64-with-glibc2.34,3.13.6,3.0.5,2,AMD EPYC 7542 32-Core Processor,1,1 x NVIDIA A100 80GB PCIe,13.7747,45.6482,21.3,machine,N,1.0
